v8-version,7,8,279,23,-node.57,0
code-creation,Eval,12,543995,0x445449e13de,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/mkdirs/win32.js:1:1,0x445449e1310,~
code-creation,Eval,12,544022,0x445449e1586,66, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/mkdirs/win32.js:1:1,0x445449e1348,~
code-creation,Eval,12,544218,0x445449e1a0e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/mkdirs/mkdirs-sync.js:1:1,0x445449e1940,~
code-creation,Eval,12,544242,0x445449e1b2e,88, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/mkdirs/mkdirs-sync.js:1:1,0x445449e1978,~
tick,0xf21890,544304,0,0x0,0,0xdeecd0,0x445449e1b6a,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449e0363,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449df8cf,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449de139,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec2b,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,544479,0x445449e209e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/util/utimes.js:1:1,0x445449e1fd0,~
code-creation,Eval,12,544501,0x445449e239e,119, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/util/utimes.js:1:1,0x445449e2008,~
code-creation,Eval,12,544787,0x445449e2f0e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/util/stat.js:1:1,0x445449e2e40,~
code-creation,Eval,12,544818,0x445449e339e,282, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/util/stat.js:1:1,0x445449e2e78,~
code-creation,Eval,12,545013,0x445449e3c46,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/copy/index.js:1:1,0x445449e3b78,~
code-creation,Eval,12,545031,0x445449e3d26,49, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/copy/index.js:1:1,0x445449e3bb0,~
code-creation,Eval,12,545327,0x445449e45fe,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/copy/copy.js:1:1,0x445449e4530,~
tick,0xe38f0f,545358,1,0xa0dce0,3,0xc08eb0,0x24e418665cfa,0x24e4186651e5,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449e3d41,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec35,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,545384,0x445449e4cde,212, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/copy/copy.js:1:1,0x445449e4568,~
code-creation,Eval,12,545617,0x445449e5786,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/path-exists/index.js:1:1,0x445449e56b8,~
code-creation,Eval,12,545637,0x445449e58e6,75, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/path-exists/index.js:1:1,0x445449e56f0,~
code-creation,LazyCompile,12,545740,0x445449e5eae,55,exports.fromPromise /home/matias/Escritorio/coderHouse/clase32/node_modules/universalify/index.js:19:32,0x22ba1a93fd68,~
code-creation,Eval,12,545966,0x445449e6536,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/empty/index.js:1:1,0x445449e6468,~
code-creation,Eval,12,545989,0x445449e675e,130, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/empty/index.js:1:1,0x445449e64a0,~
code-creation,Eval,12,546250,0x445449e72de,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/remove/index.js:1:1,0x445449e7210,~
code-creation,Eval,12,546269,0x445449e73de,57, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/remove/index.js:1:1,0x445449e7248,~
tick,0x7fc20056a9cc,546417,1,0xa28210,6,0xc08eb0,0x24e418663ff9,0x24e418663d30,0x24e41866227e,0x24e4186614e9,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449e73f3,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449e67a8,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec3f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,546567,0x445449e7bee,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/remove/rimraf.js:1:1,0x445449e7b20,~
code-creation,Eval,12,546593,0x445449e8056,144, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/remove/rimraf.js:1:1,0x445449e7b58,~
code-creation,Eval,12,546834,0x445449e917e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/index.js:1:1,0x445449e90b0,~
code-creation,Eval,12,546855,0x445449e9366,141, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/index.js:1:1,0x445449e90e8,~
code-creation,Eval,12,547018,0x445449e9806,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/file.js:1:1,0x445449e9738,~
code-creation,Eval,12,547040,0x445449e99fe,120, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/file.js:1:1,0x445449e9770,~
code-creation,Eval,12,547330,0x445449ea666,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/link.js:1:1,0x445449ea598,~
code-creation,Eval,12,547359,0x445449ea866,120, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/link.js:1:1,0x445449ea5d0,~
tick,0x7fc200480250,547473,0,0x0,0,0x7ffdbe43f710,0x966e59126db,0x24e41865b4f0,0x966e59148c7,0x24e41865a164,0x24e418666799,0x445449e937f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec49,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,547603,0x445449eae56,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink.js:1:1,0x445449ead88,~
code-creation,Eval,12,547631,0x445449eb066,191, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink.js:1:1,0x445449eadc0,~
code-creation,Eval,12,547867,0x445449eb5a6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink-paths.js:1:1,0x445449eb4d8,~
code-creation,Eval,12,547888,0x445449eb75e,89, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink-paths.js:1:1,0x445449eb510,~
code-creation,Eval,12,548070,0x445449ebb9e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink-type.js:1:1,0x445449ebad0,~
code-creation,Eval,12,548089,0x445449ebd3e,57, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/ensure/symlink-type.js:1:1,0x445449ebb08,~
code-creation,Eval,12,548300,0x445449ec35e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/index.js:1:1,0x445449ec290,~
code-creation,Eval,12,548321,0x445449ec476,113, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/index.js:1:1,0x445449ec2c8,~
code-creation,Eval,12,548489,0x445449ecb4e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/jsonfile.js:1:1,0x445449eca80,~
code-creation,Eval,12,548509,0x445449ecc96,85, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/jsonfile.js:1:1,0x445449ecab8,~
tick,0x7fc20056aa6f,548545,1,0xa0dce0,3,0xc08eb0,0x24e418665cfa,0x24e4186651e5,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x445449ec48b,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec53,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,548821,0x445449eda6e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/jsonfile/index.js:1:1,0x445449ed9a0,~
code-creation,Eval,12,548845,0x445449edde6,125, /home/matias/Escritorio/coderHouse/clase32/node_modules/jsonfile/index.js:1:1,0x445449ed9d8,~
code-creation,Eval,12,549052,0x445449ee996,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/output-json.js:1:1,0x445449ee8c8,~
code-creation,Eval,12,549071,0x445449eeaae,78, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/output-json.js:1:1,0x445449ee900,~
code-creation,Eval,12,549270,0x445449ef0f6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/output-json-sync.js:1:1,0x445449ef028,~
code-creation,Eval,12,549288,0x445449ef206,72, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/json/output-json-sync.js:1:1,0x445449ef060,~
code-creation,Eval,12,549512,0x445449ef9ee,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move-sync/index.js:1:1,0x445449ef920,~
code-creation,Eval,12,549528,0x445449efabe,27, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move-sync/index.js:1:1,0x445449ef958,~
tick,0xf4542a,549642,0,0x0,0,0x13c5b77,0x966e59148f0,0x24e41865a164,0x24e418666799,0x445449efac9,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec67,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,549706,0x445449eff4e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move-sync/move-sync.js:1:1,0x445449efe80,~
code-creation,Eval,12,549730,0x445449f018e,134, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move-sync/move-sync.js:1:1,0x445449efeb8,~
code-creation,Eval,12,550002,0x445449f0cee,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move/index.js:1:1,0x445449f0c20,~
code-creation,Eval,12,550019,0x445449f0dce,49, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move/index.js:1:1,0x445449f0c58,~
code-creation,Eval,12,550224,0x445449f14f6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move/move.js:1:1,0x445449f1428,~
code-creation,Eval,12,550245,0x445449f1746,153, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/move/move.js:1:1,0x445449f1460,~
code-creation,Eval,12,550557,0x445449f23d6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/output/index.js:1:1,0x445449f2308,~
code-creation,Eval,12,550583,0x445449f25a6,120, /home/matias/Escritorio/coderHouse/clase32/node_modules/fs-extra/lib/output/index.js:1:1,0x445449f2340,~
tick,0x14692a0,550689,0,0x0,0,0x24e41865c6d7,0x24e41865c3e0,0x24e41865c079,0x24e41865b490,0x966e59148c7,0x24e41865a164,0x24e418666799,0x445449f25d8,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93ec7b,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f0512,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,551091,0x445449f3406,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/now.js:1:1,0x445449f3338,~
code-creation,Eval,12,551117,0x445449f34ee,11, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/now.js:1:1,0x445449f3370,~
code-creation,Eval,12,551414,0x445449f3d66,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/fileNameFormatter.js:1:1,0x445449f3c98,~
code-creation,Eval,12,551446,0x445449f3e7e,66, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/fileNameFormatter.js:1:1,0x445449f3cd0,~
code-creation,Eval,12,551766,0x445449f45a6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/fileNameParser.js:1:1,0x445449f44d8,~
tick,0xfd8db0,551785,1,0xa0dce0,2,0xc08eb0,0x24e418665cfa,0x24e4186651e5,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5f055e,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5ef4d1,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x52c0c5eea65,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af27,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,551802,0x445449f46be,66, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/fileNameParser.js:1:1,0x445449f4510,~
code-creation,Eval,12,552040,0x445449f4f46,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/moveAndMaybeCompressFile.js:1:1,0x445449f4e78,~
code-creation,Eval,12,552062,0x445449f50ae,78, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/moveAndMaybeCompressFile.js:1:1,0x445449f4eb0,~
code-creation,Eval,12,552247,0x445449f55a6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/RollingFileStream.js:1:1,0x445449f54d8,~
code-creation,Eval,12,552268,0x445449f574e,60, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/RollingFileStream.js:1:1,0x445449f5510,~
code-creation,Eval,12,552419,0x445449f5b96,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/DateRollingFileStream.js:1:1,0x445449f5ac8,~
code-creation,Eval,12,552439,0x445449f5d3e,60, /home/matias/Escritorio/coderHouse/clase32/node_modules/streamroller/lib/DateRollingFileStream.js:1:1,0x445449f5b00,~
code-creation,Eval,12,552620,0x445449f61de,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/dateFile.js:1:1,0x445449f6110,~
code-creation,Eval,12,552640,0x445449f63ce,70, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/dateFile.js:1:1,0x445449f6148,~
tick,0xfdbb70,552834,1,0xa0dce0,2,0xc08eb0,0x24e418665cfa,0x24e4186651e5,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x22ba1a93af6b,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x24e41865a164,0x24e418666799,0x2c11309be45f,0x24e41866534c,0x24e4186614f7,0x966e5915af5,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,552899,0x445449f6a56,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/fileSync.js:1:1,0x445449f6988,~
code-creation,Eval,12,552925,0x445449f6e96,170, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/fileSync.js:1:1,0x445449f69c0,~
code-creation,Eval,12,553170,0x445449f74ce,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/tcp.js:1:1,0x445449f7400,~
code-creation,Eval,12,553189,0x445449f769e,68, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/tcp.js:1:1,0x445449f7438,~
code-creation,LazyCompile,12,553257,0x445449f789e,12,init /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/index.js:152:14,0x22ba1a93ab50,~
code-creation,LazyCompile,12,553299,0x445449f7aae,151,setup /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/index.js:128:15,0x22ba1a93ab00,~
code-deopt,553329,11264,0x966e5914440,3,26817,lazy,<internal/modules/cjs/loader.js:863:21> inlined at <internal/modules/cjs/loader.js:708:14>,(unknown)
code-creation,Eval,12,553593,0x445449f862e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/categories.js:1:1,0x445449f8560,~
code-creation,Eval,12,553625,0x445449f8be6,290, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/categories.js:1:1,0x445449f8598,~
code-creation,LazyCompile,12,553686,0x445449f901e,57,addPreProcessingListener /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/configuration.js:22:34,0x22ba1a934050,~
code-creation,LazyCompile,12,553709,0x445449f914e,12,init /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/categories.js:166:14,0x445449f87f0,~
code-creation,LazyCompile,12,553744,0x445449f92de,81,setup /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/categories.js:144:15,0x445449f87a0,~
tick,0x7fc20056a764,553902,1,0xa27140,6,0xc08eb0,0x24e418662a7b,0x24e418662207,0x24e4186614e9,0x24e418660bc6,0x24e41865a5ca,0x24e41865a164,0x24e418666799,0x2c11309be473,0x24e41866534c,0x24e4186614f7,0x966e5916b70,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
code-creation,Eval,12,554016,0x445449f9a7e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/logger.js:1:1,0x445449f99b0,~
code-creation,Eval,12,554053,0x445449fa276,300, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/logger.js:1:1,0x445449f99e8,~
code-creation,LazyCompile,12,554167,0x445449fa94e,187,addLevelMethods /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/logger.js:221:25,0x445449f9b00,~
code-creation,LazyCompile,12,554202,0x445449faba6,76,getLevel /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/levels.js:32:18,0x22ba1a937f70,~
code-creation,LazyCompile,12,554220,0x445449fad16,6,toString /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/levels.js:22:11,0x22ba1a937f20,~
code-creation,RegExp,4,554271,0x966e5917040,847,_([a-z])
code-creation,Eval,12,554630,0x445449fbd5e,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/connect-logger.js:1:1,0x445449fbc90,~
code-creation,Eval,12,554654,0x445449fc05e,87, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/connect-logger.js:1:1,0x445449fbcc8,~
code-creation,Eval,12,554807,0x445449fc5b6,6, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/recording.js:1:1,0x445449fc4e8,~
code-creation,Eval,12,554828,0x445449fc81e,98, /home/matias/Escritorio/coderHouse/clase32/node_modules/log4js/lib/appenders/recording.js:1:1,0x445449fc520,~
code-deopt,554899,11264,0x966e5914440,3,26817,lazy,<internal/modules/cjs/loader.js:863:21> inlined at <internal/modules/cjs/loader.js:708:14>,(unknown)
tick,0x7fc2004d6075,554963,0,0x0,0,0x43ecda0,0x28ac44db3715,0x9e58a0,0x22055677555a,0x13be953
